Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2023-05-11,0.614814564,0.63590436,0.08826165,0.13802208,0.563229576,0.8168812589413447,0.5184466019417476,0.3780487804878049,0.1437908496732026,0.134020618556701,0.9999999999999999,0.5694444444444444,0.6772908366533864,0.003300330033003301
2023-05-18,0.34028,0.33201,0.08901,0.065429,0.2016,0.9570815450643776,0.8038834951456312,0.4512195121951219,0.1895424836601307,0.6013745704467353,0.9999999999999999,0.8593750000000002,0.8127490039840638,0.0154015401540154
2023-06-07,0.19065,0.20839,0.0504,0.0364,0.1304376,0.977110157367668,0.7495145631067962,0.5853658536585366,0.2156862745098039,0.1993127147766323,0.9999999999999999,0.7812500000000002,0.8486055776892428,0.0168016801680168
2023-06-25,0.104742,0.08889881,0.0783,0.08277,0.0694381666,0.9499284692417739,0.7650485436893205,0.6097560975609755,0.2745098039215687,0.3986254295532645,0.01373459907089477,0.7812500000000002,0.7988047808764939,0.0013001300130013
2023-08-16,0.75051,0.7847,0.10434,0.15288,0.19344,0.9728183118741057,0.8834951456310679,0.6219512195121951,0.1503267973856209,0.134020618556701,0.9999999999999999,0.84375,0.8824701195219123,0.0
2023-08-24,0.3819,0.35696,0.078678,0.09139,0.18715,0.9670958512160227,0.7825242718446604,0.5975609756097561,0.1895424836601307,0.1993127147766323,0.9999999999999999,0.75,0.8784860557768924,0.005400540054005401
2023-08-31,0.26026,0.25025,0.09282,0.08142,0.225788,0.8798283261802574,0.7941747572815535,0.6219512195121951,0.5882352941176471,0.5326460481099655,0.9999999999999999,0.7812500000000002,0.838645418326693,0.0
2023-09-07,0.110561,0.08987572,0.03265,0.03455,0.066483351,0.9499284692417739,0.6873786407766992,0.2926829268292682,0.261437908496732,0.1993127147766323,0.9999999999999999,0.6753472222222223,0.8207171314741036,0.06790679067906791
2023-09-17,0.6829641,0.714077,0.0980685,0.1437408,0.5991804,0.9470672389127323,0.8194174757281555,0.6219512195121951,0.1437908496732026,0.134020618556701,0.9999999999999999,0.84375,0.8167330677290837,0.0
2023-09-22,0.38088,0.40204,0.08239428,0.0912548,0.2834382,0.9527896995708153,0.8388349514563108,0.4878048780487804,0.1764705882352941,0.134020618556701,0.9999999999999999,0.8125,0.9282868525896414,1.0
2023-09-27,0.3063606,0.3154095,0.08461884,0.06019468,0.187488,0.9427753934191702,0.8640776699029126,0.6219512195121951,0.1176470588235294,0.134020618556701,0.9999999999999999,0.875,0.8466135458167331,0.0014001400140014
2023-10-08,0.171585,0.1938027,0.045864,0.033852,0.12391572,0.7610872675250356,0.5980582524271846,0.6219512195121951,0.8366013071895425,0.4673539518900344,0.01767319733387195,0.5625,0.6593625498007968,0.0006000600060006001
